station_id,station_oldcode,station_name_th,station_name_en,latitude,longitude,station_type,sub_basin_id,sub_basin_name_th,sponsor_by,river_name,ground_level,min_bank,bank_level_msl,warning_level_msl,critical_level_msl,zero_gauge_msl,bank_level_relative_m,qmax,province_name_th,amphoe_name_th,tumbon_name_th,agency_shortname_th,agency_name_th,basin_name_th
3651,G07003-C.35,บ้านป้อม,,14.3691,100.528732,waterlevel,,,,ที่ราบแม่น้ำเจ้าพระยา,-9.25,4.35,4.35,,,,4.349999904632568,1159.0,พระนครศรีอยุธยา,พระนครศรีอยุธยา,บ้านป้อม,ชป.,กรมชลประทาน,ลุ่มน้ำเจ้าพระยา
5249,G23069-HDA002,ปตร.กระมัง (ปากคลองข้าวเม่า),,14.355084,100.58359,waterlevel,,,,ที่ราบแม่น้ำเจ้าพระยา,,,,,,,,,พระนครศรีอยุธยา,พระนครศรีอยุธยา,หัวรอ,สสน.,สถาบันสารสนเทศทรัพยากรน้ำ (องค์การมหาชน),ลุ่มน้ำเจ้าพระยา
5250,G23069-HDA003,ปตร.กลางคลองข้าวเม่า (วัดกระสังข์),,14.357343,100.60565,waterlevel,,,,ที่ราบแม่น้ำเจ้าพระยา,,,,,,,,,พระนครศรีอยุธยา,พระนครศรีอยุธยา,หันตรา,สสน.,สถาบันสารสนเทศทรัพยากรน้ำ (องค์การมหาชน),ลุ่มน้ำเจ้าพระยา
1142,G23069-CPY011,พระนครศรีอยุธยา,,14.36913,100.52861,waterlevel,,,,ที่ราบแม่น้ำเจ้าพระยา,-5.521,5.064,5.064,,,,,,พระนครศรีอยุธยา,พระนครศรีอยุธยา,ภูเขาทอง,สสน.,สถาบันสารสนเทศทรัพยากรน้ำ (องค์การมหาชน),ลุ่มน้ำเจ้าพระยา
3649,G07003-S.5,สะพานปรีดี-ธำรง,,14.35872,100.580452,waterlevel,,,,ที่ราบแม่น้ำเจ้าพระยา,-8.59,4.7,4.7,,,,4.699999809265137,1400.0,พระนครศรีอยุธยา,พระนครศรีอยุธยา,หอรัตนไชย,ชป.,กรมชลประทาน,ลุ่มน้ำเจ้าพระยา
1153,G23069-CPY016,คลองพระยาบรรลือ,,14.16476,100.30725,waterlevel,,,,ที่ราบแม่น้ำเจ้าพระยา,-1.487,3.511,3.511,,,,,,พระนครศรีอยุธยา,ลาดบัวหลวง,สามเมือง,สสน.,สถาบันสารสนเทศทรัพยากรน้ำ (องค์การมหาชน),ลุ่มน้ำเจ้าพระยา
5264,G23069-ATG092,ท้ายปตร.พระอินทราชา,,14.14378,100.62075,waterlevel,,,,ที่ราบแม่น้ำเจ้าพระยา,,,,,,,,,พระนครศรีอยุธยา,วังน้อย,พยอม,สสน.,สถาบันสารสนเทศทรัพยากรน้ำ (องค์การมหาชน),ลุ่มน้ำเจ้าพระยา
5263,G23069-ATG091,เหนือปตร.พระอินทราชา,,14.14407,100.62136,waterlevel,,,,ที่ราบแม่น้ำเจ้าพระยา,,,,,,,,,พระนครศรีอยุธยา,วังน้อย,วังน้อย,สสน.,สถาบันสารสนเทศทรัพยากรน้ำ (องค์การมหาชน),ลุ่มน้ำเจ้าพระยา
5204,G23069-HDA004,คลองช่องสะเดา,,14.344762,100.670105,waterlevel,,,,ที่ราบแม่น้ำเจ้าพระยา,0.227,3.027,3.027,,,,,,พระนครศรีอยุธยา,อุทัย,อุทัย,สสน.,สถาบันสารสนเทศทรัพยากรน้ำ (องค์การมหาชน),ลุ่มน้ำเจ้าพระยา
7577,G07003-C.68,ตลาดเสนา,,14.32779,100.405434,waterlevel,,,,ที่ราบแม่น้ำเจ้าพระยา,-3.65,3.2,3.2,,,,3.200000047683716,,พระนครศรีอยุธยา,เสนา,เสนา,ชป.,กรมชลประทาน,ลุ่มน้ำเจ้าพระยา
7576,G07003-C.67,สะพานหัวเวียง,,14.36851,100.414391,waterlevel,,,,ที่ราบแม่น้ำเจ้าพระยา,-6.58,2.75,2.75,,,,2.75,,พระนครศรีอยุธยา,เสนา,หัวเวียง,ชป.,กรมชลประทาน,ลุ่มน้ำเจ้าพระยา
1154,G23069-CPY017,เสนา,,14.31976,100.37952,waterlevel,,,,ที่ราบแม่น้ำเจ้าพระยา,-1.647,3.587,3.587,,,,,,พระนครศรีอยุธยา,เสนา,เจ้าเสด็จ,สสน.,สถาบันสารสนเทศทรัพยากรน้ำ (องค์การมหาชน),ลุ่มน้ำเจ้าพระยา
7998,G23069-TCP012,เสนา (ทุ่งบางบาล-บ้านแพน),,14.327773,100.405464,waterlevel,,,,ที่ราบแม่น้ำเจ้าพระยา,0,3,3,,,,,,พระนครศรีอยุธยา,เสนา,เสนา,สสน.,สถาบันสารสนเทศทรัพยากรน้ำ (องค์การมหาชน),ลุ่มน้ำเจ้าพระยา
7995,G23069-TCP009,สถานีสูบน้ำปากคลองสระตาแวว (ทุ่งซ้ายคลองชัยนาท),,14.940776,100.5929,waterlevel,,,,ที่ราบแม่น้ำเจ้าพระยา,0,15.22,15.22,,,,,,ลพบุรี,บ้านหมี่,พุคา,สสน.,สถาบันสารสนเทศทรัพยากรน้ำ (องค์การมหาชน),ลุ่มน้ำเจ้าพระยา
7994,G23069-TCP008,สถานีสูบน้ำปากคลองสายห้วยแก้ว (ทุ่งซ้ายคลองชัยนาท),,15.082774,100.55449,waterlevel,,,,ที่ราบแม่น้ำเจ้าพระยา,0,15.44,15.44,,,,,,ลพบุรี,บ้านหมี่,หนองเมือง,สสน.,สถาบันสารสนเทศทรัพยากรน้ำ (องค์การมหาชน),ลุ่มน้ำเจ้าพระยา
268530,G09006-STN2195,บ้านคลอง*,,15.285471,100.822001,waterlevel,,,,ที่ราบแม่น้ำเจ้าพระยา,,,,,,,,,ลพบุรี,สระโบสถ์,มหาโพธิ,ทน.,กรมทรัพยากรน้ำ,ลุ่มน้ำเจ้าพระยา
7996,G23069-TCP010,ทรบ. ปากคลองห้าวา (ทุ่งท่าวุ้ง),,14.818604,100.57653,waterlevel,,,,ที่ราบแม่น้ำเจ้าพระยา,0,8,8,,,,,,ลพบุรี,เมืองลพบุรี,บางขันหมาก,สสน.,สถาบันสารสนเทศทรัพยากรน้ำ (องค์การมหาชน),ลุ่มน้ำเจ้าพระยา
5224,G23069-TBW034,อ่างเก็บน้ำห้วยซับเหล็ก,,14.814826,100.77581,waterlevel,,,,ที่ราบแม่น้ำเจ้าพระยา,,,,,,,,,ลพบุรี,เมืองลพบุรี,โคกตูม,สสน.,สถาบันสารสนเทศทรัพยากรน้ำ (องค์การมหาชน),ลุ่มน้ำเจ้าพระยา
1158,G23069-LBI002,เมืองลพบุรี,,14.76049,100.5996,waterlevel,,,,ที่ราบแม่น้ำเจ้าพระยา,-0.828,6.523,6.523,,,,,,ลพบุรี,เมืองลพบุรี,โพธิ์เก้าต้น,สสน.,สถาบันสารสนเทศทรัพยากรน้ำ (องค์การมหาชน),ลุ่มน้ำเจ้าพระยา
5741,G09006-STN1524,บ้านพุม่วง,,15.015938,100.863294,waterlevel,,,,ที่ราบแม่น้ำเจ้าพระยา,,,,,,,,,ลพบุรี,โคกสำโรง,วังเพลิง,ทน.,กรมทรัพยากรน้ำ,ลุ่มน้ำเจ้าพระยา
6087,G23069-BKC005,ปตร. คลองตาสด,,13.664821,100.571236,waterlevel,,,,ที่ราบแม่น้ำเจ้าพระยา,-1.23,1.33,1.33,,,,,,สมุทรปราการ,พระประแดง,บางกระสอบ,สสน.,สถาบันสารสนเทศทรัพยากรน้ำ (องค์การมหาชน),ลุ่มน้ำเจ้าพระยา
6085,G23069-BKC003,ปตร. คลองลัดบางยอ 1,,13.676162,100.553085,waterlevel,,,,ที่ราบแม่น้ำเจ้าพระยา,-0.907,1.513,1.513,,,,,,สมุทรปราการ,พระประแดง,บางยอ,สสน.,สถาบันสารสนเทศทรัพยากรน้ำ (องค์การมหาชน),ลุ่มน้ำเจ้าพระยา
